1,org.apache.xerces.readers.StringReader,0.9499813460108264,1.0820326322496245,0
2,org.apache.xerces.readers.DefaultEntityHandler,0.979594563614115,1.407419114332498,1
3,org.apache.wml.dom.WMLOptionElementImpl,1.0,0.8073549220576041,0
4,org.apache.wml.dom.WMLAnchorElementImpl,1.0,0.7369655941662059,0
5,org.apache.xerces.utils.XMLMessages,0.7406578548426221,2.130476293098934,0
6,org.apache.xml.serialize.SerializerFactoryImpl,0.9992316732488248,0.6472517710443352,0
7,org.apache.xerces.parsers.DOMParser,0.9765893881161283,1.1700833940773636,0
8,org.apache.html.dom.HTMLButtonElementImpl,1.0,0.7935491225325737,0
9,org.apache.xerces.utils.regex.RegularExpression,0.9761617948767741,1.261460018327322,0
10,org.apache.xml.serialize.HTMLSerializer,0.8607143110465392,1.077654816802482,0
11,org.apache.xerces.dom.RangeImpl,0.9915008336873089,1.2804923151227645,2
12,org.apache.xerces.validators.datatype.DoubleDatatypeValidator,0.9153880480220361,0.9658535211578432,0
13,org.apache.xerces.validators.common.DFAContentModel,0.9623971817557849,0.9833755667036566,2
14,org.apache.xml.serialize.BaseMarkupSerializer,0.9847924179315021,1.203812735688608,0
15,org.w3c.dom.DOMImplementation,1.0,0.41503749927884365,2
16,org.apache.xerces.utils.regex.Op,0.973843278972921,1.5638164746940626,0
17,org.xml.sax.helpers.XMLFilterImpl,0.9369204400977372,1.3586735619345203,0
18,org.apache.xerces.dom.ParentNode,0.9508574649425025,1.042209490264362,2
19,org.w3c.dom.html.HTMLAnchorElement,1.0,0.8969065070358964,0
20,org.apache.xerces.validators.schema.SchemaGrammar,0.5044989397729364,0.7644147833319093,0
21,org.w3c.dom.Element,1.0,0.8395353278067538,2
22,org.apache.xerces.utils.StringPool,0.9885305086313393,1.5340229950581727,0
23,org.xml.sax.helpers.AttributesImpl,0.8217559982524414,1.1404838527761156,0
24,org.apache.xml.serialize.HTMLdtd,0.5860988933574766,0.9252425061554951,0
25,org.apache.xerces.dom.DeferredDocumentImpl,0.9531140126991327,1.4068188795284968,0
26,org.apache.xerces.dom.AttrImpl,0.7007274902094587,1.058617635366672,1
27,org.apache.xerces.dom.CharacterDataImpl,0.8049335360642866,1.1350356511078894,2
28,org.apache.wml.dom.WMLImgElementImpl,1.0,0.8845227825800641,0
29,org.apache.xerces.readers.XMLEntityHandler,1.0,0.9455522159776231,0
30,javax.xml.parsers.DocumentBuilderFactory,1.0,1.1678015158922197,1
31,org.apache.xerces.utils.regex.Token,0.9746288119093748,0.9046037892175702,0
32,org.w3c.dom.html.HTMLScriptElement,1.0,0.8194277543581792,0
33,org.apache.xerces.framework.XMLDTDScanner,0.9847562353728538,1.1321998749785547,0
34,org.apache.xerces.validators.datatype.StringDatatypeValidator,0.9087215103905639,0.8713516824574843,0
35,org.apache.xerces.dom.DocumentImpl,0.7684483587057195,1.1937888129985312,2
36,org.w3c.dom.DOMException,1.0,0.84799690655495,2
37,org.apache.xerces.dom.NodeIteratorImpl,0.9784906210217313,1.0774174043040068,1
38,org.apache.xerces.dom.EntityReferenceImpl,1.0,1.6503859892291217,0
39,org.apache.xerces.readers.UCSReader,0.9231321377223185,0.9354489186052583,0
40,org.apache.xerces.validators.datatype.TimeDurationDatatypeValidator,0.9500174484259019,1.0562041697514708,0
41,org.apache.xerces.utils.SymbolCache,0.9780013587086556,0.7292559950965422,0
42,org.apache.xerces.domx.XGrammarWriter,0.9892641048186368,0.9272355374644754,0
43,org.w3c.dom.html.HTMLAppletElement,1.0,0.8797057662822879,0
44,org.w3c.dom.html.HTMLTableRowElement,1.0,0.8300749985576877,0
45,org.w3c.dom.html.HTMLTableCellElement,1.0,0.9068905956085181,0
46,org.xml.sax.helpers.LocatorImpl,1.0,0.9707056932059621,0
47,org.apache.xerces.readers.UTF8CharReader,0.959590318735487,0.8062097883784279,0
48,org.apache.wml.dom.WMLInputElementImpl,1.0,0.8930847960834877,0
49,org.apache.html.dom.HTMLHRElementImpl,1.0,0.7369655941662059,0
50,org.apache.xml.serialize.IndentPrinter,0.9783270533639586,1.1104566749668394,0
51,org.xml.sax.DocumentHandler,1.0,0.7104933828050145,0
52,org.apache.xerces.validators.datatype.RecurringDurationDatatypeValidator,0.9457479540952529,1.0592154958091022,0
53,org.apache.xerces.utils.regex.RegexParser,0.9572099153383049,1.251113811075963,0
54,org.apache.xerces.validators.common.MixedContentModel,0.9134775931338883,1.0522546563990394,0
55,org.apache.xerces.readers.XMLEntityReader,0.9663243478426149,1.2056937803034817,0
56,org.apache.xerces.validators.datatype.DatatypeMessageProvider,0.8146794071481386,0.9830626416602349,0
57,org.apache.wml.dom.WMLOneventElementImpl,1.0,0.6780719051126372,0
58,org.apache.xerces.validators.datatype.QNameDatatypeValidator,0.903271459245574,0.8035785061868709,0
59,org.w3c.dom.html.HTMLInputElement,1.0,0.9278502142441644,0
60,org.apache.html.dom.HTMLElementImpl,1.0,1.2218652168573891,0
61,org.apache.xerces.framework.XMLAttrList,0.9239593265342823,1.4370913165840673,0
62,org.xml.sax.Attributes,1.0,0.7935491225325737,0
63,org.w3c.dom.html.HTMLFrameElement,1.0,0.8395353278067538,0
64,org.w3c.dom.Document,1.0,0.84799690655495,2
65,org.apache.html.dom.HTMLSelectElementImpl,1.0,1.6501165118940218,0
66,org.apache.html.dom.HTMLTextAreaElementImpl,1.0,0.8845227825800641,0
67,org.apache.xerces.validators.common.XMLValidator,0.9870129250549063,1.3305794963878148,2
68,org.apache.wml.WMLSelectElement,1.0,0.8395353278067538,0
69,org.apache.xerces.utils.StringHasher,1.0,0.514573172829758,0
70,org.xml.sax.helpers.XMLReaderAdapter,0.7366657502399065,1.295378937692473,0
71,org.apache.xerces.validators.datatype.FloatDatatypeValidator,0.9088096551282078,0.979711090072815,0
72,org.apache.xerces.framework.XMLParser,0.8593724586388626,1.441103136241814,0
